"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2023-01-12","14:15:00",3993.18,"2 Jan 12 3990 P STO 5.90 | 2 Jan 12 3985 P BTO 4.10",170,3983.17,"2023-01-12","16:00:00",500,"Expired",-666.6,-196.05882352941177,2,154387.8,660,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.439,4.724,19.15,18.88,7.96,15.61,2.94,-214.71
"2023-01-12","13:45:00",3986.02,"1 Jan 12 3980 P STO 5.30 | 1 Jan 12 3995 C STO 4.00 | 1 Jan 12 3970 P BTO 2.50 | 1 Jan 12 4005 C BTO 1.60",510,3983.17,"2023-01-12","16:00:00",0,"Expired",502.88,98.60392156862746,1,154890.68,490,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.268,1,19.18,18.88,7.96,8.45,100,-21.57
"2023-01-12","13:15:00",3994.07,"2 Jan 12 3990 P STO 5.90 | 2 Jan 12 3985 P BTO 4.15",165,3983.17,"2023-01-12","16:00:00",500,"Expired",-676.6,-205.03030303030303,2,154214.08,670,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.422,4.724,19.17,18.88,7.96,16.5,9.09,-224.24
"2023-01-12","12:09:00",3982.11,"1 Jan 12 3980 C BTO 11.20 | 1 Jan 12 4050 C BTO 0.10 | 2 Jan 12 4015 C STO 1.00",-940,3978.31,"2023-01-12","15:44:00",-230,"Stop Loss",-720.24,-76.62127659574467,1,155054.4,940,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.177,0.04,19.11,19.09,7.96,4.54,70.74,-74.47
"2023-01-12","09:32:00",3977.62,"1 Jan 12 3965 P BTO 15.40 | 1 Jan 12 3990 C BTO 14.55 | 1 Jan 12 3950 P STO 10.10 | 1 Jan 12 4005 C STO 9.05",-1090,3983.17,"2023-01-12","16:00:00",0,"Expired",-1097.12,-100.6532110091743,1,153116.96,1090,"h 15:32Mark RIC d40/40 w15",7.12,0,0.639,1,20.01,18.88,7.96,0.05,4.13,-100
"2023-01-11","14:15:00",3948.66,"2 Jan 11 3945 P STO 3.90 | 2 Jan 11 3940 P BTO 2.40",140,3969.61,"2023-01-11","16:00:00",0,"Expired",273.4,97.64285714285712,2,154135.2,720,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.625,1,21.01,21.12,13.1,16.31,100,-3.57
"2023-01-11","13:45:00",3953.44,"1 Jan 11 3945 P STO 3.15 | 1 Jan 11 3960 C STO 3.30 | 1 Jan 11 3935 P BTO 1.30 | 1 Jan 11 3970 C BTO 0.85",420,3969.61,"2023-01-11","16:00:00",961,"Expired",-548.12,-130.5047619047619,1,153587.08,580,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,3,100,20.9,21.12,13.1,21.09,82.14,-128.81
"2023-01-11","13:15:00",3954.3,"2 Jan 11 3950 P STO 5.00 | 2 Jan 11 3945 P BTO 3.40",150,3969.61,"2023-01-11","16:00:00",0,"Expired",293.4,97.79999999999998,2,155777.76,700,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.471,1,20.92,21.12,13.1,21.95,100,-66.67
"2023-01-11","12:45:00",3944.71,"1 Jan 20 3800 P BTO 11.50 | 1 Jan 20 4020 C BTO 24.70 | 1 Jan 20 3780 P STO 8.90 | 1 Jan 20 4040 C STO 18.70",-860,3972.61,"2023-01-20","16:00:00",0,"Expired",-866.8,-100.7906976744186,1,167355.76,860,"Reversal IC 9DTE",6.8,0,0.762,1,20.97,19.78,13.1,12.36,9.3,-100
"2023-01-11","12:12:00",3946.83,"1 Jan 11 3945 C BTO 8.85 | 1 Jan 11 4015 C BTO 0.05 | 2 Jan 11 3980 C STO 0.35",-830,3969.61,"2023-01-11","16:00:00",-2461,"Expired",1623.88,195.64819277108435,1,155484.36,830,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.079,0.004,20.9,21.12,13.1,14.48,196.51,-27.11
"2023-01-11","09:32:00",3936.66,"1 Jan 11 3905 P STO 3.80 | 1 Jan 11 3965 C STO 3.00 | 1 Jan 11 3885 P BTO 1.45 | 1 Jan 11 3985 C BTO 0.60",465,3969.61,"2023-01-11","16:00:00",461,"Expired",-3.12,-0.6709677419354839,1,155774.64,1535,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,3.317,45,20.77,21.12,13.1,4.31,95.7,0
"2023-01-10","14:15:00",3912.26,"2 Jan 10 3910 P STO 5.30 | 2 Jan 10 3905 P BTO 3.60",160,3919.25,"2023-01-10","16:00:00",0,"Expired",313.4,97.93749999999999,2,152390.52,680,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.472,1,20.91,20.65,-3.52,23.69,100,-96.88
"2023-01-10","13:45:00",3905.56,"1 Jan 10 3900 P STO 4.60 | 1 Jan 10 3915 C STO 2.85 | 1 Jan 10 3890 P BTO 2.15 | 1 Jan 10 3925 C BTO 0.95",425,3919.25,"2023-01-10","16:00:00",425,"Expired",-7.12,-1.6752941176470588,1,152383.4,575,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.403,40.5,20.9,20.65,-3.52,16.99,83.53,-14.12
"2023-01-10","13:15:00",3903.97,"2 Jan 10 3900 P STO 6.00 | 2 Jan 10 3895 P BTO 4.30",160,3919.25,"2023-01-10","16:00:00",0,"Expired",313.4,97.93749999999999,2,152696.8,680,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.395,1,20.93,20.65,-3.52,15.4,100,-31.25
"2023-01-10","10:15:00",3908.31,"1 Jan 10 3910 C BTO 12.10 | 1 Jan 10 3980 C BTO 0.15 | 2 Jan 10 3945 C STO 2.15",-805,3882.26,"2023-01-10","10:44:00",-225,"Stop Loss",-590.24,-73.32173913043478,1,152077.12,805,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.351,0.19,21.73,21.9,-3.52,19.74,16.15,-70.81
"2023-01-09","14:30:00",3919.66,"1 Jan 11 3865 P STO 6.55 | 1 Jan 11 3960 C STO 8.70 | 1 Jan 13 3865 P BTO 24.40 | 1 Jan 13 3960 C BTO 29.75",-3891,3949.79,"2023-01-11","13:04:00",-5060,"Profit Target",1165,29.940889231560007,1,153861.8,3891,"CALENDAR 2/4 21:05 - LUN",4,0,0.282,0.053,21.53,20.91,15.74,8.84,30.69,-4.65
"2023-01-09","09:32:00",3917.15,"1 Jan 9 3885 P STO 3.55 | 1 Jan 9 3945 C STO 3.90 | 1 Jan 9 3865 P BTO 1.45 | 1 Jan 9 3965 C BTO 1.15",475,3892.09,"2023-01-09","16:00:00",0,"Expired",467.88,98.50105263157894,1,152667.36,1525,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,2.865,1,21.68,21.86,15.74,6.33,100,-81.05
"2023-01-06","14:15:00",3888.64,"2 Jan 6 3885 P STO 5.10 | 2 Jan 6 3880 P BTO 3.45",155,3895.08,"2023-01-06","16:00:00",0,"Expired",303.4,97.87096774193547,2,148425.24,690,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.478,1,21.32,21.12,15.27,65.27,100,0
"2023-01-06","13:45:00",3879.17,"1 Jan 6 3870 P STO 4.05 | 1 Jan 6 3890 C STO 3.20 | 1 Jan 6 3860 P BTO 1.95 | 1 Jan 6 3900 C BTO 1.25",395,3895.08,"2023-01-06","16:00:00",508,"Expired",-120.12,-30.41012658227848,1,148658.52,605,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.266,47,21.33,21.12,15.27,55.8,22.78,-132.91
"2023-01-06","13:15:00",3872.38,"2 Jan 6 3870 P STO 7.00 | 2 Jan 6 3865 P BTO 5.10",180,3895.08,"2023-01-06","16:00:00",0,"Expired",353.4,98.16666666666666,2,148778.64,640,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.373,1,21.31,21.12,15.27,49.01,100,-11.11
"2023-01-06","12:00:00",3876.92,"1 Jan 11 3810 P STO 9.35 | 1 Jan 11 3940 C STO 8.65 | 1 Jan 13 3810 P BTO 24.80 | 1 Jan 13 3940 C BTO 24.95",-3178,3969.61,"2023-01-11","16:00:00",-3454,"Expired",273.4,8.602894902454373,1,153860.48,3178,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.362,0.461,21.42,21.12,15.27,53.55,37.51,-3.56
"2023-01-06","10:37:00",3856.29,"1 Jan 6 3855 C BTO 13.75 | 1 Jan 6 3925 C BTO 0.20 | 2 Jan 6 3890 C STO 2.05",-995,3895.08,"2023-01-06","16:00:00",-2992,"Expired",1989.88,199.98793969849245,1,151821.6,995,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.294,0.238,21.57,21.12,15.27,32.92,222.11,-2.51
"2023-01-06","09:32:00",3834.76,"1 Jan 6 3825 P BTO 14.45 | 1 Jan 6 3845 C BTO 15.15 | 1 Jan 6 3810 P STO 9.40 | 1 Jan 6 3860 C STO 9.15",-1115,3895.08,"2023-01-06","16:00:00",-1500,"Expired",377.88,33.89058295964126,1,152199.48,1115,"h 15:32Mark RIC d40/40 w15",7.12,0,0.627,0.693,22.08,21.12,15.27,11.39,34.53,-17.04
"2023-01-05","13:45:00",3821.26,"1 Jan 5 3815 P STO 5.40 | 1 Jan 5 3830 C STO 4.45 | 1 Jan 5 3805 P BTO 2.60 | 1 Jan 5 3840 C BTO 2.00",515,3808.1,"2023-01-05","16:00:00",690,"Expired",-182.12,-35.363106796116504,1,148121.84,485,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.141,72,22.49,22.53,-13.23,-18.48,29.13,-75.73
"2023-01-04","13:45:00",3865.08,"1 Jan 4 3855 P STO 8.80 | 1 Jan 4 3880 C STO 6.10 | 1 Jan 4 3845 P BTO 5.90 | 1 Jan 4 3890 C BTO 3.40",550,3852.97,"2023-01-04","16:00:00",203,"Expired",339.88,61.79636363636364,1,147729.28,450,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,1.602,53.5,22.37,22.03,16.22,24.72,63.09,-81.82
"2023-01-04","13:15:00",3860.08,"2 Jan 4 3855 P STO 10.10 | 2 Jan 4 3850 P BTO 8.20",180,3852.97,"2023-01-04","16:00:00",203,"Expired",-52.6,-14.61111111111111,2,147676.68,640,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.232,106,22.44,22.03,16.22,19.72,22.22,-183.33
"2023-01-04","12:45:00",3871.39,"1 Jan 13 3715 P BTO 12.35 | 1 Jan 13 3950 C BTO 27.05 | 1 Jan 13 3695 P STO 9.70 | 1 Jan 13 3970 C STO 20.80",-890,3999.09,"2023-01-13","16:00:00",-2000,"Expired",1103.2,123.9550561797753,1,154836.96,890,"Reversal IC 9DTE",6.8,0,0.774,0.615,22.29,18.23,16.22,31.03,124.72,-28.09
"2023-01-04","11:32:00",3860.99,"1 Jan 4 3860 C BTO 15.20 | 1 Jan 4 3930 C BTO 0.20 | 2 Jan 4 3895 C STO 2.75",-1000,3842.1,"2023-01-04","14:04:00",-265,"Stop Loss",-745.24,-74.524,1,147389.4,1000,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.357,0.202,22.34,22.6,16.22,20.63,25,-72.5
"2023-01-04","09:32:00",3839.84,"1 Jan 4 3800 P STO 5.20 | 1 Jan 4 3875 C STO 5.55 | 1 Jan 4 3780 P BTO 2.45 | 1 Jan 4 3895 C BTO 1.90",630,3852.97,"2023-01-04","16:00:00",0,"Expired",622.88,98.86984126984127,1,148303.96,1370,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,2.471,1,23.18,22.03,16.22,-0.52,100,-34.92
"2023-01-03","13:45:00",3808.6,"1 Jan 3 3800 P STO 4.50 | 1 Jan 3 3820 C STO 3.60 | 1 Jan 3 3790 P BTO 1.95 | 1 Jan 3 3830 C BTO 1.50",455,3824.14,"2023-01-03","16:00:00",414,"Expired",33.88,7.446153846153846,1,147039.88,545,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.348,42.5,23.29,22.82,13.79,-44.69,47.25,-16.48
"2023-01-03","11:00:00",3835.13,"1 Jan 3 3830 P STO 9.80 | 1 Jan 3 3850 C STO 6.10 | 1 Jan 3 3805 P BTO 2.85 | 1 Jan 3 3870 C BTO 1.90",1105,3824.14,"2023-01-03","16:00:00",586,"Expired",511.88,46.32398190045249,1,147551.76,1395,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,3.347,70.5,22.97,22.82,13.79,-18.16,58.37,-93.67
"2023-01-03","09:32:00",3855.28,"1 Jan 3 3820 P STO 5.05 | 1 Jan 3 3885 C STO 4.80 | 1 Jan 3 3800 P BTO 2.25 | 1 Jan 3 3905 C BTO 1.60",590,3824.14,"2023-01-03","16:00:00",0,"Expired",582.88,98.79322033898305,1,148134.64,1410,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,2.558,1,23.17,22.82,13.79,1.99,100,-154.24
"2022-12-30","13:45:00",3810.89,"1 Dec 30 3805 P STO 6.10 | 1 Dec 30 3820 C STO 4.10 | 1 Dec 30 3795 P BTO 3.30 | 1 Dec 30 3830 C BTO 1.60",520,3839.5,"2022-12-30","16:00:00",1000,"Expired",-487.12,-93.67692307692307,1,146928.12,480,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.082,2.124,22.05,21.63,-20.22,-18.17,24.04,-106.73
"2022-12-30","12:00:00",3822.23,"1 Jan 4 3765 P STO 8.40 | 1 Jan 4 3880 C STO 6.70 | 1 Jan 6 3765 P BTO 19.40 | 1 Jan 6 3880 C BTO 18.10",-2243,3852.97,"2023-01-04","16:00:00",-2250,"Expired",4.4,0.19616584930896125,1,147681.08,2243,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.403,0.004,21.89,22.03,-20.22,-6.83,13.02,-13.73
"2022-12-30","11:00:00",3819.16,"1 Dec 30 3815 P STO 9.20 | 1 Dec 30 3830 C STO 5.35 | 1 Dec 30 3790 P BTO 2.65 | 1 Dec 30 3850 C BTO 1.45",1035,3839.5,"2022-12-30","16:00:00",950,"Expired",77.88,7.52463768115942,1,147006,1465,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,3.549,89,21.79,21.63,-20.22,-9.9,75.85,-36.71
"2022-12-29","14:15:00",3853.39,"2 Dec 29 3850 P STO 3.65 | 2 Dec 29 3845 P BTO 2.15",140,3849.28,"2022-12-29","16:00:00",72,"Expired",129.4,46.21428571428572,2,147338.88,720,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.698,7.5,21.48,21.45,22.23,47.94,85.71,-53.57
"2022-12-29","13:15:00",3851.39,"2 Dec 29 3850 P STO 5.90 | 2 Dec 29 3845 P BTO 4.10",170,3849.28,"2022-12-29","16:00:00",72,"Expired",189.4,55.70588235294118,2,148061.16,660,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.439,7.5,21.53,21.45,22.23,45.94,88.24,-26.47
"2022-12-29","10:15:00",3839.37,"1 Dec 29 3840 C BTO 9.80 | 1 Dec 29 3910 C BTO 0.10 | 2 Dec 29 3875 C STO 0.85",-830,3849.28,"2022-12-29","16:00:00",-928,"Expired",90.88,10.949397590361446,1,148152.04,830,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.172,0.012,21.75,21.45,22.23,33.92,110.24,-4.22
"2022-12-29","09:32:00",3810.58,"1 Dec 29 3805 P BTO 11.25 | 1 Dec 29 3820 C BTO 8.90 | 1 Dec 29 3790 P STO 6.55 | 1 Dec 29 3835 C STO 4.10",-960,3849.28,"2022-12-29","16:00:00",-1500,"Expired",532.88,55.50833333333334,1,147871.76,960,"h 15:32Mark RIC d40/40 w15",7.12,0,0.529,0.478,21.96,21.45,22.23,5.13,56.25,0
"2022-12-28","12:45:00",3798.34,"1 Jan 6 3675 P BTO 10.10 | 1 Jan 6 3865 C BTO 21.15 | 1 Jan 6 3655 P STO 7.55 | 1 Jan 6 3885 C STO 15.50",-820,3895.08,"2023-01-06","16:00:00",-2000,"Expired",1173.2,143.07317073170734,1,149831.72,820,"Reversal IC 9DTE",6.8,0,0.738,0.338,21.78,21.12,0.31,-31.22,143.9,-82.32
"2022-12-27","11:00:00",3835.17,"1 Dec 27 3830 P STO 8.90 | 1 Dec 27 3850 C STO 4.85 | 1 Dec 27 3805 P BTO 2.90 | 1 Dec 27 3870 C BTO 1.15",960,3829.25,"2022-12-27","16:00:00",75,"Expired",877.88,91.44583333333334,1,146545.08,1540,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,3.395,4.5,22.32,21.8,-1.48,-8.17,94.27,-3.12
"2022-12-27","10:47:00",3845.4,"1 Dec 27 3845 C BTO 11.40 | 1 Dec 27 3915 C BTO 0.15 | 2 Dec 27 3880 C STO 1.25",-915,3832.27,"2022-12-27","12:48:00",-250,"Stop Loss",-675.24,-73.79672131147541,1,145667.2,915,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.216,0.1,22.1,21.84,-1.48,2.06,0,-71.58
"2022-12-23","12:00:00",3831.64,"1 Dec 28 3775 P STO 7.50 | 1 Dec 28 3885 C STO 6.80 | 1 Dec 30 3775 P BTO 15.30 | 1 Dec 30 3885 C BTO 14.55",-1558,3783.22,"2022-12-28","16:00:00",-2225,"Expired",664.4,42.64441591784339,1,147209.48,1558,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.479,0.004,21.12,22.19,-7.28,16.53,44.74,-34.53
"2022-12-23","10:32:00",3835.41,"1 Dec 23 3835 C BTO 13.20 | 1 Dec 23 3905 C BTO 0.35 | 2 Dec 23 3870 C STO 2.55",-855,3832.4,"2022-12-23","15:38:00",-235,"Stop Loss",-630.24,-73.71228070175438,1,144674.36,855,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.376,0.039,21.44,21.03,-7.28,20.3,45.03,-71.35
"2022-12-23","09:32:00",3820.55,"1 Dec 23 3810 P BTO 11.95 | 1 Dec 23 3830 C BTO 12.35 | 1 Dec 23 3795 P STO 7.40 | 1 Dec 23 3845 C STO 7.15",-985,3844.82,"2022-12-23","16:00:00",-1482,"Expired",489.88,49.73401015228426,1,146342.44,985,"h 15:32Mark RIC d40/40 w15",7.12,0,0.599,0.011,21.73,20.94,-7.28,5.44,50.46,-53.81
"2022-12-22","13:45:00",3774.16,"1 Dec 22 3765 P STO 5.30 | 1 Dec 22 3785 C STO 4.90 | 1 Dec 22 3755 P BTO 2.80 | 1 Dec 22 3795 C BTO 2.45",485,3822.39,"2022-12-22","16:00:00",1000,"Expired",-522.12,-107.65360824742267,1,145304.6,515,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,1.943,1.35,23.61,21.86,-25.18,-79.1,3.09,-109.28
"2022-12-21","14:15:00",3887.26,"2 Dec 21 3885 P STO 4.60 | 2 Dec 21 3880 P BTO 3.00",150,3878.44,"2022-12-21","16:00:00",500,"Expired",-706.6,-235.53333333333333,2,143691.28,700,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.533,3.689,20.22,20.08,17.87,47.77,0,-233.33
"2022-12-21","13:45:00",3876.76,"1 Dec 21 3870 P STO 3.75 | 1 Dec 21 3885 C STO 3.35 | 1 Dec 21 3860 P BTO 1.55 | 1 Dec 21 3895 C BTO 1.20",425,3878.44,"2022-12-21","16:00:00",0,"Expired",417.88,98.32470588235293,1,144109.16,575,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.582,1,20.24,20.08,17.87,37.27,100,-37.65
"2022-12-21","13:15:00",3880.87,"2 Dec 21 3875 P STO 4.35 | 2 Dec 21 3870 P BTO 2.90",135,3878.44,"2022-12-21","16:00:00",0,"Expired",263.4,97.55555555555556,2,145308.84,730,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.5,1,20.19,20.08,17.87,41.38,100,-185.19
"2022-12-21","12:45:00",3876.81,"1 Dec 30 3765 P BTO 8.60 | 1 Dec 30 3935 C BTO 18.75 | 1 Dec 30 3745 P STO 6.60 | 1 Dec 30 3955 C STO 13.45",-730,3839.5,"2022-12-30","16:00:00",0,"Expired",-736.8,-100.93150684931507,1,147415.24,730,"Reversal IC 9DTE",6.8,0,0.733,1,20.23,21.63,17.87,37.32,25.34,-100
"2022-12-21","10:15:00",3861.3,"1 Dec 21 3860 C BTO 11.00 | 1 Dec 21 3930 C BTO 0.10 | 2 Dec 21 3895 C STO 0.90",-940,3878.44,"2022-12-21","16:00:00",-1844,"Expired",896.88,95.41276595744681,1,145045.44,940,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.162,0.006,20.12,20.08,17.87,21.81,148.4,-5.85
"2022-12-21","09:32:00",3846.08,"1 Dec 21 3840 P BTO 10.60 | 1 Dec 21 3855 C BTO 9.00 | 1 Dec 21 3825 P STO 5.70 | 1 Dec 21 3870 C STO 4.25",-975,3878.44,"2022-12-21","16:00:00",-1500,"Expired",517.88,53.11589743589743,1,145826.72,975,"h 15:32Mark RIC d40/40 w15",7.12,0,0.508,0.328,20.44,20.08,17.87,6.59,53.85,-8.21
"2022-12-20","11:29:00",3806.57,"1 Dec 20 3805 P STO 10.85 | 1 Dec 20 3820 C STO 5.70 | 1 Dec 20 3780 P BTO 3.45 | 1 Dec 20 3840 C BTO 1.65",1135,3821.62,"2022-12-20","16:00:00",162,"Expired",965.88,85.09955947136564,1,144428.88,1365,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,3.245,19,22.29,21.47,-7.19,-3.9,85.73,-24.23
"2022-12-19","14:30:00",3803.58,"1 Dec 21 3745 P STO 6.40 | 1 Dec 21 3845 C STO 9.30 | 1 Dec 23 3745 P BTO 13.30 | 1 Dec 23 3845 C BTO 18.10",-1571,3859.88,"2022-12-21","10:08:00",-1544,"Below Delta",-31,-1.9732654360280075,1,144397.88,1571,"CALENDAR 2/4 21:05 - LUN",4,0,0.5,0.573,22.5,20.15,1.43,-50.21,15.53,-4.84
"2022-12-19","11:00:00",3833.97,"1 Dec 19 3830 P STO 8.10 | 1 Dec 19 3850 C STO 4.10 | 1 Dec 19 3805 P BTO 1.85 | 1 Dec 19 3870 C BTO 1.05",920,3817.66,"2022-12-19","16:00:00",1234,"Expired",-321.12,-34.904347826086955,1,143463,1580,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,4.207,130,21.97,22.26,1.43,-19.82,31.52,-140.22
"2022-12-16","12:00:00",3832.86,"1 Dec 21 3755 P STO 10.15 | 1 Dec 21 3905 C STO 9.75 | 1 Dec 23 3755 P BTO 15.85 | 1 Dec 23 3905 C BTO 16.10",-1208,3878.44,"2022-12-21","16:00:00",-1250,"Expired",39.4,3.2615894039735096,1,144148.56,1208,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.623,0.008,23.39,20.08,-4.84,-58.05,38.66,-24.25
"2022-12-16","11:00:00",3847.59,"1 Dec 16 3845 P STO 12.80 | 1 Dec 16 3865 C STO 6.90 | 1 Dec 16 3820 P BTO 4.50 | 1 Dec 16 3885 C BTO 2.45",1265,3852.36,"2022-12-16","16:00:00",0,"Expired",1257.88,99.43715415019764,1,143784.12,1235,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,2.835,1,23.15,22.48,-4.84,-43.32,100,-19.76
"2022-12-14","13:45:00",4051.73,"1 Dec 14 4020 P STO 21.70 | 1 Dec 14 4100 C STO 16.25 | 1 Dec 14 4010 P BTO 18.20 | 1 Dec 14 4110 C BTO 13.25",640,3995.32,"2022-12-14","16:00:00",1000,"Expired",-367.12,-57.362500000000004,1,144325.24,360,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,1.207,1.657,22.36,21.39,-4.11,36.19,43.75,-82.03
"2022-12-14","13:15:00",4040.05,"2 Dec 14 4035 P STO 32.35 | 2 Dec 14 4030 P BTO 30.10",215,3995.32,"2022-12-14","16:00:00",500,"Expired",-576.6,-134.09302325581396,2,143748.64,570,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.075,1.143,22.33,21.39,-4.11,24.51,18.6,-146.51
"2022-12-14","12:45:00",4040.49,"1 Dec 23 3890 P BTO 12.05 | 1 Dec 23 4125 C BTO 25.55 | 1 Dec 23 3870 P STO 9.55 | 1 Dec 23 4145 C STO 19.90",-815,3844.82,"2022-12-23","16:00:00",-2000,"Expired",1178.2,144.5644171779141,1,145852.56,815,"Reversal IC 9DTE",6.8,0,0.783,0.56,22.3,20.94,-4.11,24.95,145.4,-43.56
